date_week_id,shipments_units,gross_revenue,trade_spend,net_revenue_after_trade,trade_spend_pct,weighted_list_price,weighted_net_price,price_realization,gross_revenue_roll4,trade_spend_pct_roll4,price_realization_roll4
201427,1026,77650,7423.5,70226.5,0.0956020605280103,20081.55290380704,16572.417576590055,0.8252557785731934,93670.5,0.10462822833758116,0.8337542999810437
201428,905,54975,4915.37,50059.63,0.08941100500227375,15086.927782827093,12870.64795337623,0.8530993280173599,84938.75,0.09981776297450362,0.8407463154161183
201429,652,52769,6968.91,45800.09,0.13206446966969243,13917.662388992781,11749.13147730463,0.8441885676575112,72549.5,0.10372128926161772,0.8454050054562
201430,837,50055,6870.83,43184.17,0.13726560783138547,14130.146559667985,11134.130095611574,0.7879698946217577,58862.25,0.1135857857578405,0.8276283922174555
201431,959,77666,8131.33,69534.67,0.10469613473077022,22739.206795229657,18926.44000206056,0.8323263063877427,58866.25,0.11585930430853048,0.8293960241710928
201432,1321,105730,9547.34,96182.66,0.09029925281377092,27349.94895516571,24126.65655465037,0.8821463101887602,71555,0.11608136626140476,0.836657769713943
201433,1408,104266,10866.14,93399.86,0.10421556403813323,26418.645059651495,21951.784819866432,0.8309201615109633,84429.25,0.10911913985351496,0.8333406681773059
201434,1401,113259,11791.11,101467.89,0.10410748814663735,24401.6344708335,21017.445952744227,0.8613130394140489,100230.25,0.10082960993232794,0.8516764543753788
201435,1281,100365,12167.48,88197.52,0.12123230209734469,26087.076620868283,22748.85989685122,0.8720356147017766,105905,0.10496365177397154,0.8616037814538872
201436,1599,113788,9302.46,104485.54,0.08175255738742222,27936.89393575822,24503.799548498326,0.8771125238491292,107919.5,0.10282697791738438,0.8603453348689795
201437,1496,102014,11256.31,90757.69,0.1103408355715882,25806.85997779405,21779.601945935414,0.8439462206822543,107356.5,0.10435829580074811,0.8636018496618022
201438,1580,115677,9366.03,106310.97,0.08096708939547188,29220.214459224004,25996.030331017788,0.8896591216773759,107961,0.09857319611295676,0.870688370227634
201439,1643,112788,11651.61,101136.39,0.1033054048303011,26955.150443250343,22767.281761007456,0.8446356776579764,111066.75,0.09409147179619584,0.8638383859666839
201440,1413,97338,7797.53,89540.47,0.0801077688056052,23819.975826326743,21049.229976365506,0.883679737117999,106954.25,0.0936802746507416,0.8654801892839015
201441,1176,84556,9474.9,75081.1,0.11205473295803964,21316.315936019924,17280.99707789904,0.8106934204656783,102589.75,0.09410874899735445,0.8571669892297573
201442,1330,104149,10084.91,94064.09,0.09683155863234405,23539.732063545533,20384.81434755812,0.8659747822332595,99707.75,0.0980748663065725,0.8512459043687284
201443,1346,95986,10865.960000000001,85120.04,0.1132035921905278,23024.45625600386,20187.993906686545,0.8768065435387782,95507.25,0.10054941314662917,0.8592886208389288
201444,1192,83330,7215.44,76114.56,0.08658874354974198,19474.39194482093,16364.133602921738,0.8402898354561287,92005.25,0.10216965683266337,0.8484411454234612
201445,1727,126475,16584.38,109890.62,0.1311277327535086,30500.078985998323,25831.920929474723,0.8469460338556299,102485,0.1069379067815306,0.857504298770949
201446,1724,118760,10134.94,108625.06,0.08533967665880768,27255.274998853358,24148.508198265303,0.8860122746617395,106137.75,0.10406493628814652,0.862513671878069
201447,2190,164873,18665.63,146207.37,0.1132121693667247,34441.73691094157,29522.999466804697,0.857186719216409,123359.5,0.10406708058219574,0.8576087157974768
201448,1947,137842,13955.62,123886.38,0.10124359774234269,30695.258661380103,26382.532087432497,0.8594986078624007,136987.5,0.10773079413034592,0.8624109088990448
201449,1800,109013,12831.57,96181.43000000001,0.11770678726390431,24663.378911289496,20103.25465307639,0.8151054535303053,132622,0.10437555775794485,0.8544507638177137
201450,1703,117077,13622.74,103454.26,0.11635709831990912,26743.08518019907,22582.830247599217,0.8444362382063473,132201.25,0.1121299131732202,0.8440567547038657
201451,1471,100363,10246.34,90116.66,0.10209280312465749,24952.512812989047,21461.655668698415,0.8600999758840535,116073.75,0.10935007161270341,0.8447850688707768
201452,1641,122028,14340.31,107687.69,0.11751655357786737,31693.67989229385,26046.855068162284,0.8218312028353463,112120.25,0.11341831057158457,0.835368217614013
201453,966,56843,6753.83,50089.17,0.11881550938550041,13596.817981216082,11322.794633450843,0.8327532698527856,99077.75,0.1136954911019836,0.8397801716946331
